dataset	cell_line_label	gene	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc	is_depleted_mageck	is_enriched_mageck	BF	is_depleted_bagel
scaled	MP41	ATAD2B	8	0.84725	0.9494	0.999995	850	2	-0.16113	0.24128	0.24418	0.999995	243	1	-0.16113	0	0	-0.624802083333333	0
scaled	MP41	TBR1	8	0.84872	0.95006	0.999995	851	3	-0.13934	0.84251	0.84204	0.999995	828	0	-0.13934	0	0	-0.83434375	0
scaled	MP41	TTC23	8	0.84904	0.95017	0.999995	852	3	-0.14635	0.58844	0.58889	0.999995	588	0	-0.14635	0	0	-0.97696875	0
scaled	MP41	GBX1	8	0.84951	0.9504	0.999995	853	3	-0.1731	0.074283	0.10133	0.999995	96	1	-0.1731	0	0	-1.10798958333333	0
scaled	MP41	ERN1	8	0.84967	0.95044	0.999995	854	3	-0.13886	0.22056	0.22512	0.999995	221	1	-0.13886	0	0	-0.88934375	0
scaled	MP41	JAG2	8	0.85116	0.95105	0.999995	855	2	-0.15795	0.70708	0.70754	0.999995	704	0	-0.15795	0	0	-0.80446875	0
scaled	MP41	RNF125	8	0.85191	0.95133	0.999995	856	2	-0.032891	0.50374	0.50383	0.999995	494	0	-0.032891	0	0	-1.14994791666667	0
scaled	MP41	SOHLH1	8	0.85231	0.95153	0.999995	857	3	-0.15233	0.64168	0.64261	0.999995	645	0	-0.15233	0	0	-0.76040625	0
scaled	MP41	SPTA1	8	0.85253	0.95162	0.999995	858	2	-0.13192	0.25435	0.25617	0.999995	252	1	-0.13192	0	0	-1.19476041666667	0
scaled	MP41	EXOC6B	8	0.85285	0.95166	0.999995	859	2	-0.10248	0.12854	0.14591	0.999995	134	1	-0.10248	0	0	-0.892739583333333	0
scaled	MP41	TCF12	8	0.85347	0.95192	0.999995	860	2	-0.081522	0.015509	0.02967	0.960542	32	2	-0.081522	0	0	-1.35234375	0
scaled	MP41	GYS1	8	0.85408	0.95215	0.999995	861	2	-0.12939	0.56744	0.56765	0.999995	559	0	-0.12939	0	0	-1.17769791666667	0
scaled	MP41	SMARCC1	8	0.86239	0.95454	0.999995	862	2	-0.091084	0.34685	0.34686	0.999995	341	0	-0.091084	0	0	-1.19901041666667	0
scaled	MP41	SPOPL	8	0.86352	0.95472	0.999995	863	2	-0.14552	0.41006	0.4102	0.999995	403	0	-0.14552	0	0	-0.79315625	0
scaled	MP41	ANKRD10	8	0.86416	0.95487	0.999995	864	2	-0.11628	0.061148	0.09087	0.999995	85	1	-0.11628	0	0	-1.14059375	0
scaled	MP41	TTC7B	8	0.86547	0.9551	0.999995	865	2	-0.16489	0.69279	0.69357	0.999995	693	0	-0.16489	0	0	-0.769052083333333	0
scaled	MP41	DYNLT1	8	0.86611	0.95524	0.999995	866	1	-0.022741	0.33129	0.33144	0.999995	329	0	-0.022741	0	0	-1.09621875	0
scaled	MP41	RIMKLB	6	0.86744	0.93614	0.999995	867	2	-0.040921	0.00018724	0.00049972	0.088284	6	2	-0.040921	0	0	-1.43843402777778	0
scaled	MP41	OGDHL	8	0.86802	0.95564	0.999995	868	2	-0.065143	0.12191	0.14065	0.999995	127	1	-0.065143	0	0	-1.60990625	0
scaled	MP41	TRPM1	8	0.86864	0.9558	0.999995	869	2	-0.17025	0.65068	0.65138	0.999995	659	0	-0.17025	0	0	-0.731239583333333	0
scaled	MP41	MACF1	8	0.86977	0.95605	0.999995	870	2	-0.15402	0.25794	0.25951	0.999995	255	1	-0.15402	0	0	-1.07307291666667	0
scaled	MP41	CYP2C8	8	0.87259	0.95674	0.999995	871	2	-0.12096	0.075153	0.10208	0.999995	97	1	-0.12096	0	0	-1.06338541666667	0
scaled	MP41	ENOX1	8	0.87269	0.95676	0.999995	872	1	-0.044679	0.388	0.38786	0.999995	384	0	-0.044679	0	0	-1.12698958333333	0
scaled	MP41	DYNLRB2	8	0.87285	0.9568	0.999995	873	1	-0.020557	0.0088113	0.018602	0.930876	19	1	-0.020557	0	0	-1.58744791666667	0
scaled	MP41	NOX3	8	0.87631	0.95749	0.999995	874	2	-0.073991	0.34813	0.34837	0.999995	343	0	-0.073991	0	0	-1.19661458333333	0
scaled	MP41	VPS26A	8	0.87648	0.9575	0.999995	875	2	-0.11334	0.11524	0.13483	0.999995	121	1	-0.11334	0	0	-1.01817708333333	0
scaled	MP41	GXYLT2	8	0.87663	0.95753	0.999995	876	1	-0.074781	0.51769	0.51799	0.999995	513	0	-0.074781	0	0	-1.13594791666667	0
scaled	MP41	ACACB	8	0.87794	0.95789	0.999995	877	2	-0.17398	0.18701	0.19512	0.999995	182	1	-0.17398	0	0	-0.980739583333333	0
scaled	MP41	IPO8	8	0.8787	0.9581	0.999995	878	2	-0.081267	0.52937	0.52933	0.999995	526	0	-0.081267	0	0	-1.41913541666667	0
scaled	MP41	TNKS2	8	0.87958	0.95825	0.999995	879	2	-0.16515	0.34941	0.34959	0.999995	344	0	-0.16515	0	0	-1.00838541666667	0
scaled	MP41	MTA3	8	0.88088	0.95858	0.999995	880	2	-0.024567	0.0029781	0.0074398	0.716922	11	2	-0.024567	0	0	-1.10403125	0
scaled	MP41	TXNDC8	8	0.88181	0.95875	0.999995	881	2	-0.12616	0.042278	0.073562	0.999995	71	2	-0.12616	0	0	-1.03823958333333	0
scaled	MP41	ALAS2	8	0.8846	0.95937	0.999995	882	1	-0.06009	0.25218	0.25422	0.999995	250	1	-0.06009	0	0	-1.05657291666667	0
scaled	MP41	CHSY1	8	0.88586	0.9597	0.999995	883	1	-0.080099	0.29989	0.30034	0.999995	300	1	-0.080099	0	0	-1.17973958333333	0
scaled	MP41	SNRPN	7	0.88631	0.95027	0.999995	884	2	-0.068695	0.42976	0.4294	0.999995	424	0	-0.068695	0	0	-1.06903720238095	0
scaled	MP41	HACD2	8	0.88712	0.96001	0.999995	885	2	-0.25706	0.34621	0.34621	0.999995	340	0	-0.25706	0	0	-0.731239583333333	0
scaled	MP41	LIMK2	8	0.89038	0.96083	0.999995	886	1	-0.12485	0.0066311	0.014847	0.930876	15	2	-0.12485	0	0	-1.38190625	0
scaled	MP41	LMBR1	8	0.89185	0.96123	0.999995	887	1	-0.03749	0.22876	0.2325	0.999995	231	1	-0.03749	0	0	-1.13944791666667	0
scaled	MP41	TFDP3	7	0.89289	0.95269	0.999995	888	2	-0.16257	0.4491	0.44879	0.999995	441	0	-0.16257	0	0	-0.933441964285714	0
scaled	MP41	SUV39H2	7	0.89309	0.95277	0.999995	889	2	-0.14251	0.36156	0.36222	0.999995	355	0	-0.14251	0	0	-1.31018005952381	0
scaled	MP41	GSX2	8	0.89371	0.96169	0.999995	890	2	-0.014371	0.10092	0.12297	0.999995	112	1	-0.014371	0	0	-1.38057291666667	0
scaled	MP41	PLCG2	8	0.89504	0.96203	0.999995	891	2	-0.14002	0.022586	0.041281	0.999995	43	1	-0.14002	0	0	-1.28257291666667	0
scaled	MP41	TYROBP	8	0.89528	0.9621	0.999995	892	2	-0.16083	0.19166	0.19943	0.999995	189	1	-0.16083	0	0	-1.24651041666667	0
scaled	MP41	MEP1B	8	0.8954	0.96213	0.999995	893	2	-0.13698	0.60111	0.60156	0.999995	603	0	-0.13698	0	0	-1.07932291666667	0
scaled	MP41	SEC11C	8	0.89616	0.96239	0.999995	894	1	-0.047809	0.58973	0.59012	0.999995	591	0	-0.047809	0	0	-1.07386458333333	0
scaled	MP41	NAT8L	8	0.89731	0.96275	0.999995	895	2	-0.011924	0.5798	0.57994	0.999995	578	0	-0.011924	0	0	-1.46498958333333	0
scaled	MP41	ATP7B	8	0.89845	0.96307	0.999995	896	1	-0.025024	0.14491	0.15936	0.999995	147	1	-0.025024	0	0	-1.41534375	0
scaled	MP41	TMEM9	8	0.89849	0.96308	0.999995	897	2	-0.1822	0.010298	0.021226	0.930876	24	2	-0.1822	0	0	-0.861489583333333	0
scaled	MP41	HRH3	8	0.8987	0.96317	0.999995	898	2	-0.08626	0.23615	0.23947	0.999995	239	1	-0.08626	0	0	-1.33376041666667	0
scaled	MP41	ACTL7A	8	0.89989	0.9635	0.999995	899	2	-0.14826	0.11691	0.13626	0.999995	122	1	-0.14826	0	0	-0.756989583333333	0
scaled	MP41	APH1B	8	0.90057	0.96367	0.999995	900	1	-0.10878	0.32736	0.3277	0.999995	325	0	-0.10878	0	0	-1.20265625	0
scaled	MP41	TANC1	8	0.90058	0.96367	0.999995	901	2	-0.12313	0.68236	0.68324	0.999995	686	0	-0.12313	0	0	-0.94296875	0
scaled	MP41	IAPP	8	0.90106	0.96374	0.999995	902	1	-0.074254	0.20699	0.21316	0.999995	206	1	-0.074254	0	0	-1.27571875	0
scaled	MP41	HRH1	8	0.90265	0.96411	0.999995	903	2	-0.16747	0.019607	0.036321	0.987179	38	2	-0.16747	0	0	-1.19096875	0
scaled	MP41	EPHA3	8	0.90277	0.96413	0.999995	904	2	-0.078789	0.51523	0.51554	0.999995	511	0	-0.078789	0	0	-1.18513541666667	0
scaled	MP41	CD163L1	8	0.90469	0.96469	0.999995	905	1	0.075058	0.0035	0.0088035	0.730769	12	3	0.075058	0	0	-1.74215625	0
scaled	MP41	RAP1GAP2	8	0.90534	0.96489	0.999995	906	2	-0.18412	0.24274	0.24541	0.999995	246	1	-0.18412	0	0	-0.81853125	0
scaled	MP41	KLK12	8	0.90546	0.96493	0.999995	907	2	-0.15272	0.54033	0.54041	0.999995	535	0	-0.15272	0	0	-0.742927083333333	0
scaled	MP41	TNKS	8	0.90564	0.96497	0.999995	908	1	-0.065685	0.61222	0.61293	0.999995	619	0	-0.065685	0	0	-1.02267708333333	0
scaled	MP41	KPNA3	8	0.90722	0.96527	0.999995	909	2	-0.1701	0.78993	0.78972	0.999995	784	0	-0.1701	0	0	-0.65909375	0
scaled	MP41	PRKAB2	8	0.90728	0.96528	0.999995	910	2	-0.22798	0.24784	0.24983	0.999995	247	1	-0.22798	0	0	-0.688072916666667	0
scaled	MP41	PIP4P1	8	0.90821	0.9655	0.999995	911	2	-0.20614	0.36397	0.36394	0.999995	359	0	-0.20614	0	0	-0.85403125	0
scaled	MP41	RANBP17	8	0.90889	0.96571	0.999995	912	1	-0.068389	0.21305	0.21846	0.999995	213	1	-0.068389	0	0	-1.23440625	0
scaled	MP41	AIPL1	8	0.91078	0.96615	0.999995	913	2	-0.13363	0.42801	0.42778	0.999995	422	0	-0.13363	0	0	-0.96284375	0
scaled	MP41	SBF2	7	0.9113	0.96065	0.999995	914	1	-0.095046	0.24204	0.24213	0.999995	245	1	-0.095046	0	0	-1.32665625	0
scaled	MP41	CD72	8	0.91247	0.96668	0.999995	915	2	-0.18693	0.26579	0.26684	0.999995	262	1	-0.18693	0	0	-1.24813541666667	0
scaled	MP41	PCBD1	8	0.91268	0.96671	0.999995	916	2	-0.20513	0.17292	0.18313	0.999995	167	1	-0.20513	0	0	-0.966864583333333	0
scaled	MP41	GIT1	8	0.91639	0.96779	0.999995	917	1	-0.063867	0.36271	0.36235	0.999995	357	0	-0.063867	0	0	-0.906927083333333	0
scaled	MP41	DYNC1LI2	8	0.91808	0.96833	0.999995	918	1	-0.13409	0.83649	0.83625	0.999995	820	0	-0.13409	0	0	-0.949927083333333	0
scaled	MP41	CTPS2	8	0.91891	0.96862	0.999995	919	1	-0.068401	0.50827	0.50872	0.999995	498	0	-0.068401	0	0	-0.745947916666666	0
scaled	MP41	ERC1	8	0.91976	0.96882	0.999995	920	2	-0.07091	0.106	0.12708	0.999995	114	1	-0.07091	0	0	-1.48801041666667	0
scaled	MP41	LATS1	8	0.92065	0.96902	0.999995	921	2	-0.12107	0.2332	0.23679	0.999995	234	1	-0.12107	0	0	-1.06738541666667	0
scaled	MP41	ZNF521	8	0.92075	0.96904	0.999995	922	1	-0.09654	0.21229	0.21771	0.999995	212	1	-0.09654	0	0	-1.28834375	0
scaled	MP41	NSDHL	8	0.92413	0.97018	0.999995	923	1	-0.014286	0.25579	0.25758	0.999995	253	1	-0.014286	0	0	-1.67951041666667	0
scaled	MP41	RC3H2	8	0.92454	0.97029	0.999995	924	2	-0.0083814	0.012593	0.025047	0.948197	28	2	-0.0083814	0	0	-1.58667708333333	0
scaled	MP41	TGM6	8	0.92471	0.97032	0.999995	925	2	-0.21181	0.65253	0.65327	0.999995	661	0	-0.21181	0	0	-0.447572916666666	0
scaled	MP41	EAF2	8	0.92473	0.97033	0.999995	926	2	-0.18021	0.22131	0.22586	0.999995	222	1	-0.18021	0	0	-0.88028125	0
scaled	MP41	RSC1A1	8	0.9271	0.97124	0.999995	927	2	-0.23137	0.051412	0.083313	0.999995	78	1	-0.23137	0	0	-1.09496875	0
scaled	MP41	MPC1L	8	0.92954	0.97209	0.999995	928	2	0.033881	0.028665	0.051378	0.999995	49	2	0.033881	0	0	-1.64532291666667	0
scaled	MP41	RP1	8	0.93078	0.97243	0.999995	929	2	-0.26781	0.41474	0.41454	0.999995	408	0	-0.26781	0	0	-0.544822916666666	0
scaled	MP41	EFNB1	8	0.93123	0.9726	0.999995	930	2	-0.10116	0.17449	0.18448	0.999995	169	1	-0.10116	0	0	-1.11359375	0
scaled	MP41	CHMP1B	8	0.93206	0.9729	0.999995	931	2	-0.075031	0.21907	0.2237	0.999995	219	1	-0.075031	0	0	-1.44542708333333	0
scaled	MP41	SP110	8	0.93241	0.97303	0.999995	932	2	-0.16075	0.64016	0.64121	0.999995	643	0	-0.16075	0	0	-0.859052083333333	0
scaled	MP41	CAT	8	0.93256	0.97309	0.999995	933	1	-0.092002	0.28267	0.28336	0.999995	281	1	-0.092002	0	0	-0.976510416666666	0
scaled	MP41	HMSD	8	0.93317	0.97327	0.999995	934	2	-0.12702	0.038893	0.068163	0.999995	67	1	-0.12702	0	0	-1.33707291666667	0
scaled	MP41	CDK17	8	0.93335	0.97331	0.999995	935	1	-0.086444	0.64092	0.64188	0.999995	644	0	-0.086444	0	0	-1.03905208333333	0
scaled	MP41	MECOM	8	0.93368	0.97338	0.999995	936	2	-0.14872	0.016179	0.0308	0.960542	33	1	-0.14872	0	0	-1.37790625	0
scaled	MP41	PLXDC2	8	0.9343	0.97358	0.999995	937	2	-0.09177	0.02714	0.048744	0.999995	48	1	-0.09177	0	0	-1.56769791666667	0
scaled	MP41	ATOH1	8	0.937	0.97455	0.999995	938	2	-0.14717	0.54875	0.54856	0.999995	541	0	-0.14717	0	0	-0.84578125	0
scaled	MP41	TAF1L	7	0.93799	0.9728	0.999995	939	1	-0.059584	0.51443	0.51423	0.999995	509	0	-0.059584	0	0	-1.00398958333333	0
scaled	MP41	UBQLN3	8	0.93888	0.97522	0.999995	940	1	-0.13276	0.65584	0.65675	0.999995	663	0	-0.13276	0	0	-0.971489583333333	0
scaled	MP41	GPR183	8	0.94132	0.97619	0.999995	941	2	-0.092506	0.011846	0.023711	0.930876	27	2	-0.092506	0	0	-1.63761458333333	0
scaled	MP41	EXOC6	8	0.9417	0.97633	0.999995	942	2	-0.14372	0.42285	0.42246	0.999995	416	0	-0.14372	0	0	-1.16267708333333	0
scaled	MP41	RBMXL2	8	0.94373	0.97715	0.999995	943	2	-0.012346	0.0020588	0.0053194	0.563861	10	3	-0.012346	0	0	-1.72601041666667	0
scaled	MP41	KRT38	8	0.94491	0.9776	0.999995	944	2	-0.081454	0.21002	0.21584	0.999995	209	1	-0.081454	0	0	-0.938489583333333	0
scaled	MP41	SPATA16	8	0.94519	0.97769	0.999995	945	2	-0.28065	0.611	0.61164	0.999995	616	0	-0.28065	0	0	-0.355989583333333	0
scaled	MP41	NCK1	8	0.94671	0.97823	0.999995	946	2	-0.19354	0.29374	0.29433	0.999995	292	1	-0.19354	0	0	-0.86371875	0
scaled	MP41	ICK	8	0.947	0.97836	0.999995	947	1	-0.084695	0.028956	0.051835	0.999995	50	1	-0.084695	0	0	-1.13144791666667	0
scaled	MP41	PDX1	8	0.94722	0.97847	0.999995	948	1	-0.0064205	0.29305	0.29366	0.999995	291	1	-0.0064205	0	0	-1.72409375	0
scaled	MP41	MRGPRX2	8	0.94736	0.97849	0.999995	949	1	-0.088888	0.56654	0.56664	0.999995	556	0	-0.088888	0	0	-0.894614583333333	0
scaled	MP41	NR5A1	8	0.94832	0.9788	0.999995	950	2	-0.17335	0.36208	0.36175	0.999995	356	0	-0.17335	0	0	-1.02063541666667	0
scaled	MP41	SS18	8	0.94883	0.97902	0.999995	951	1	-0.11825	0.10684	0.1278	0.999995	115	1	-0.11825	0	0	-1.01396875	0
scaled	MP41	STRIP2	8	0.9489	0.97904	0.999995	952	1	-0.088795	0.007887	0.017163	0.930876	17	1	-0.088795	0	0	-1.56907291666667	0
scaled	MP41	SOS2	8	0.94896	0.97908	0.999995	953	1	-0.091159	0.84083	0.84065	0.999995	824	0	-0.091159	0	0	-0.90521875	0
scaled	MP41	IDH3G	8	0.94915	0.97917	0.999995	954	2	-0.089707	0.034904	0.061447	0.999995	61	2	-0.089707	0	0	-1.42951041666667	0
scaled	MP41	SPTAN1	8	0.94924	0.97921	0.999995	955	1	-0.084441	0.0071091	0.015865	0.930876	16	2	-0.084441	0	0	-1.08217708333333	0
scaled	MP41	MBP	8	0.94989	0.97947	0.999995	956	2	-0.077951	0.037501	0.065772	0.999995	63	2	-0.077951	0	0	-1.43007291666667	0
scaled	MP41	NETO1	8	0.9505	0.97968	0.999995	957	2	-0.070238	0.0035836	0.0089623	0.730769	13	3	-0.070238	0	0	-1.69536458333333	0
scaled	MP41	LNX2	8	0.95077	0.97976	0.999995	958	2	-0.11717	0.48737	0.48763	0.999995	477	0	-0.11717	0	0	-1.02765625	0
scaled	MP41	ADARB1	8	0.95103	0.97986	0.999995	959	2	-0.050222	0.45976	0.46	0.999995	451	0	-0.050222	0	0	-1.28740625	0
scaled	MP41	SLC22A13	8	0.95116	0.97988	0.999995	960	2	-0.16998	0.24856	0.25055	0.999995	248	1	-0.16998	0	0	-0.904927083333333	0
scaled	MP41	SATB1	8	0.95179	0.98016	0.999995	961	1	-0.10543	0.27708	0.27811	0.999995	273	1	-0.10543	0	0	-1.37355208333333	0
scaled	MP41	KCNT2	8	0.95331	0.98086	0.999995	962	2	-0.20472	0.6278	0.62829	0.999995	632	0	-0.20472	0	0	-0.758739583333333	0
scaled	MP41	MED12L	8	0.95353	0.98092	0.999995	963	1	-0.13473	0.19474	0.20199	0.999995	192	1	-0.13473	0	0	-1.08732291666667	0
scaled	MP41	DPCR1	8	0.9542	0.98116	0.999995	964	2	-0.023387	0.04508	0.078036	0.999995	73	2	-0.023387	0	0	-1.48182291666667	0
scaled	MP41	ATP8B3	8	0.95464	0.98137	0.999995	965	2	-0.16953	0.90301	0.90249	0.999995	888	0	-0.16953	0	0	-0.881864583333333	0
scaled	MP41	GPR50	8	0.9547	0.98138	0.999995	966	2	-0.12179	0.14734	0.16148	0.999995	149	1	-0.12179	0	0	-1.21063541666667	0
scaled	MP41	FMR1	8	0.9572	0.98244	0.999995	967	2	-0.099747	0.47743	0.47734	0.999995	468	0	-0.099747	0	0	-1.37655208333333	0
scaled	MP41	GLT6D1	8	0.95785	0.98272	0.999995	968	2	-0.20982	0.72742	0.72701	0.999995	725	0	-0.20982	0	0	-0.378864583333333	0
scaled	MP41	CLASP2	8	0.9582	0.98287	0.999995	969	2	-0.10822	0.55795	0.55793	0.999995	551	0	-0.10822	0	0	-1.05676041666667	0
scaled	MP41	SLITRK1	8	0.95855	0.98298	0.999995	970	2	-0.19774	0.52599	0.52588	0.999995	521	0	-0.19774	0	0	-0.909260416666667	0
scaled	MP41	FLNB	7	0.95976	0.97748	0.999995	971	1	-0.017444	0.37964	0.37989	0.999995	376	0	-0.017444	0	0	-1.37615625	0
scaled	MP41	H2BFM	8	0.96035	0.98389	0.999995	972	2	-0.10714	0.37145	0.37153	0.999995	369	0	-0.10714	0	0	-0.684385416666667	0
scaled	MP41	UTRN	8	0.96138	0.98438	0.999995	973	2	-0.055231	0.52308	0.52306	0.999995	518	0	-0.055231	0	0	-1.36567708333333	0
scaled	MP41	IDH3B	8	0.96236	0.9848	0.999995	974	2	-0.1865	0.62465	0.62526	0.999995	629	0	-0.1865	0	0	-0.823927083333333	0
scaled	MP41	NDEL1	8	0.96251	0.98486	0.999995	975	1	-0.036772	0.47901	0.47912	0.999995	470	0	-0.036772	0	0	-1.39886458333333	0
scaled	MP41	NLRP8	8	0.96267	0.98494	0.999995	976	1	-0.16662	0.099223	0.12179	0.999995	110	1	-0.16662	0	0	-0.85859375	0
scaled	MP41	SEC14L3	8	0.96456	0.98571	0.999995	977	1	-0.15935	0.74791	0.74753	0.999995	749	0	-0.15935	0	0	-1.00121875	0
scaled	MP41	DEGS1	8	0.9654	0.98597	0.999995	978	1	-0.054304	0.44603	0.4463	0.999995	440	0	-0.054304	0	0	-1.20392708333333	0
scaled	MP41	SEC11A	7	0.97111	0.98104	0.999995	979	1	-0.19498	0.11195	0.12465	0.999995	120	1	-0.19498	0	0	-1.29627529761905	0
scaled	MP41	MTUS1	8	0.97166	0.98688	0.999995	980	1	-0.097549	0.63787	0.63884	0.999995	641	0	-0.097549	0	0	-1.49703125	0
scaled	MP41	CDK19	16	0.9732	0.99725	0.999995	981	3	-0.13976	0.69921	0.69857	0.999995	698	0	-0.13976	0	0	-0.980114583333333	0
scaled	MP41	PTPN14	8	0.97553	0.98767	0.999995	982	1	-0.13484	0.18311	0.1917	0.999995	178	1	-0.13484	0	0	-1.12394791666667	0
scaled	MP41	DNAJC19	6	0.97556	0.97692	0.999995	983	1	-0.14584	0.086446	0.096539	0.999995	101	1	-0.14584	0	0	-1.21132291666667	0
scaled	MP41	ZNF423	8	0.97614	0.98782	0.999995	984	1	-0.017651	0.26934	0.27052	0.999995	266	1	-0.017651	0	0	-1.55707291666667	0
scaled	MP41	SPTLC3	8	0.97792	0.98821	0.999995	985	1	-0.18176	0.38375	0.3837	0.999995	382	0	-0.18176	0	0	-0.95753125	0
scaled	MP41	DMD	8	0.97889	0.98847	0.999995	986	1	-0.16219	0.26009	0.26167	0.999995	257	1	-0.16219	0	0	-1.19905208333333	0
scaled	MP41	NBEAL2	8	0.97905	0.98849	0.999995	987	1	-0.084528	0.16976	0.18042	0.999995	164	1	-0.084528	0	0	-1.28913541666667	0
scaled	MP41	YIPF7	8	0.97912	0.98853	0.999995	988	1	-0.082813	0.2243	0.22836	0.999995	226	1	-0.082813	0	0	-1.25588541666667	0
scaled	MP41	RYBP	7	0.97957	0.98419	0.999995	989	1	0.16247	5.6767e-05	0.00019148	0.040594	5	4	0.16247	0	1	-2.46156101190476	0
scaled	MP41	DYNLT3	6	0.98079	0.981	0.999995	990	1	-0.11342	0.55174	0.55354	0.999995	544	0	-0.11342	0	0	-1.21518402777778	0
scaled	MP41	ARHGEF3	8	0.98117	0.98908	0.999995	991	1	-0.18388	0.11189	0.13199	0.999995	119	1	-0.18388	0	0	-1.09303125	0
scaled	MP41	NCBP2L	8	0.9824	0.9894	0.999995	992	1	-0.12982	0.086397	0.11102	0.999995	100	1	-0.12982	0	0	-1.34365625	0
scaled	MP41	PPP2CB	6	0.98358	0.9836	0.999995	993	1	-0.01355	0.26701	0.26603	0.999995	264	0	-0.01355	0	0	-1.42993402777778	0
scaled	MP41	RECK	8	0.98414	0.98994	0.999995	994	1	-0.082405	0.16738	0.17855	0.999995	162	1	-0.082405	0	0	-1.75017708333333	0
scaled	MP41	ULK2	8	0.9863	0.99065	0.999995	995	1	-0.1425	0.46571	0.46629	0.999995	457	0	-0.1425	0	0	-0.78571875	0
scaled	MP41	HTR3D	8	0.98677	0.99084	0.999995	996	1	-0.1527	0.09667	0.11952	0.999995	108	1	-0.1527	0	0	-1.06578125	0
scaled	MP41	TRAPPC3L	8	0.98752	0.99111	0.999995	997	1	-0.077854	0.57011	0.57026	0.999995	565	0	-0.077854	0	0	-1.43955208333333	0
scaled	MP41	PLCG1	8	0.98768	0.99118	0.999995	998	1	-0.063992	0.6065	0.60703	0.999995	608	0	-0.063992	0	0	-1.06036458333333	0
scaled	MP41	KRTAP1-1	8	0.9886	0.99145	0.999995	999	1	0.0066837	0.20394	0.21034	0.999995	202	1	0.0066837	0	0	-1.52457291666667	0
scaled	MP41	RTP1	8	0.98867	0.99148	0.999995	1000	1	-0.10999	0.38557	0.38552	0.999995	383	0	-0.10999	0	0	-1.10373958333333	0
scaled	MP41	ZDHHC17	8	0.98869	0.99148	0.999995	1001	1	-0.0028703	0.591	0.59149	0.999995	595	0	-0.0028703	0	0	-1.51826041666667	0
scaled	MP41	APOBEC1	8	0.9888	0.9915	0.999995	1002	1	-0.13754	0.44101	0.44139	0.999995	435	0	-0.13754	0	0	-0.989177083333333	0
scaled	MP41	ARFIP2	8	0.98907	0.99157	0.999995	1003	1	-0.16782	0.31809	0.31859	0.999995	319	0	-0.16782	0	0	-1.08582291666667	0
scaled	MP41	SERPINA9	8	0.98989	0.99207	0.999995	1004	1	-0.1748	0.66845	0.66932	0.999995	674	0	-0.1748	0	0	-0.75396875	0
scaled	MP41	TAF9B	6	0.99035	0.99037	0.999995	1005	0	-0.029932	0.197	0.19568	0.999995	195	1	-0.029932	0	0	-1.68026736111111	0
scaled	MP41	SMC1B	8	0.99156	0.99285	0.999995	1006	1	-0.13172	0.49715	0.49754	0.999995	487	0	-0.13172	0	0	-0.93809375	0
scaled	MP41	ZDHHC13	8	0.99173	0.99293	0.999995	1007	1	-0.10224	0.40476	0.40467	0.999995	400	0	-0.10224	0	0	-1.12259375	0
scaled	MP41	GDI1	8	0.99177	0.99296	0.999995	1008	1	-0.033716	0.29648	0.2971	0.999995	295	1	-0.033716	0	0	-1.34003125	0
scaled	MP41	PXDNL	8	0.99198	0.9931	0.999995	1009	1	-0.070166	0.44157	0.44197	0.999995	436	0	-0.070166	0	0	-1.41023958333333	0
scaled	MP41	LMBR1L	8	0.99217	0.99319	0.999995	1010	1	-0.15282	0.79159	0.79143	0.999995	785	0	-0.15282	0	0	-1.09921875	0
scaled	MP41	TCF4	8	0.99282	0.99358	0.999995	1011	1	-0.1232	0.43877	0.43919	0.999995	434	0	-0.1232	0	0	-1.41046875	0
scaled	MP41	CAV1	8	0.99336	0.99394	0.999995	1012	1	-0.13976	0.45376	0.45432	0.999995	447	0	-0.13976	0	0	-0.94409375	0
scaled	MP41	AMELX	8	0.99348	0.99398	0.999995	1013	1	-0.14302	0.39223	0.39226	0.999995	388	0	-0.14302	0	0	-1.35021875	0
scaled	MP41	NAPB	8	0.99362	0.99408	0.999995	1014	1	-0.027976	0.058501	0.0886	0.999995	84	1	-0.027976	0	0	-1.41657291666667	0
scaled	MP41	DST	8	0.99405	0.99436	0.999995	1015	1	-0.060636	0.023498	0.042953	0.999995	44	1	-0.060636	0	0	-1.61801041666667	0
scaled	MP41	PLD2	8	0.9943	0.99453	0.999995	1016	1	-0.073421	0.13839	0.15383	0.999995	142	1	-0.073421	0	0	-1.52323958333333	0
scaled	MP41	SIK2	8	0.99495	0.99505	0.999995	1017	1	-0.028574	0.0098413	0.020367	0.930876	23	2	-0.028574	0	0	-1.90353125	0
scaled	MP41	SCN10A	8	0.99503	0.99514	0.999995	1018	1	-0.062087	0.091546	0.11543	0.999995	103	1	-0.062087	0	0	-1.15959375	0
scaled	MP41	CTCFL	8	0.99516	0.99526	0.999995	1019	1	-0.12927	0.49766	0.49815	0.999995	488	0	-0.12927	0	0	-1.27007291666667	0
scaled	MP41	RNF144A	8	0.99518	0.99528	0.999995	1020	1	-0.096968	0.20775	0.21388	0.999995	207	1	-0.096968	0	0	-1.48009375	0
scaled	MP41	COPS7B	8	0.99524	0.9953	0.999995	1021	1	-0.16574	0.48529	0.48563	0.999995	475	0	-0.16574	0	0	-0.862489583333333	0
